revision;file;leftContent;rightContent
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\widget\CollapsibleActionViewWrapper.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\ChartFragmentBase.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\widget\IcsLinearLayout.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\admob\AdmobAccountRemovedException.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\view\ChartGallery.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\dialog\LongTextDialog.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\animation\TypeEvaluator.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\sync\NotificationHandler.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\view\menu\MenuBuilder.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\legacy\BaseDetailsActivity.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\view\menu\MenuPopupHelper.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\animation\ValueAnimator.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\view\menu\MenuItemWrapper.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\animation\Animator.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\view\menu\MenuView.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\app\SherlockExpandableListActivity.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\app\SherlockFragment.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\sync\SyncDeveloperAccountsService.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\CommentReplier.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\src\com\github\andlyticsproject\console\v2\DevConsoleV2.java;0
E:\Mestrado\FPFNAnalysis\projects\andlytics/revisions/rev_66f86ad_333f857/rev_66f86ad-333f857.revisions;\actionbarsherlock\src\com\actionbarsherlock\internal\nineoldandroids\widget\NineHorizontalScrollView.java;0
